,id,name,type,summary,difficulty,stars,starVotes,location,url,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate,popular_vote
169,7009414,Spooner Lake to Tunnel Creek Station,Hike,A hike from Spooner Lake to Marlette Lake and the Marlette Flume Trail with great views of Lake Tahoe,Intermediate,4.9,12,"Indian Hills, Nevada",https://www.hikingproject.com/trail/7009414/spooner-lake-to-tunnel-creek-station,13.9,1337,-1961,8163,6324,-119.9196,39.1083,Unknown,,1970-01-01 00:00:00,58.800000000000004
170,7027718,Black Mountain via Black Mountain Trail,Hike,This challenging trail takes you to one of the highest accessible summits in the Bay Area.,Intermediate,4.3,6,"Los Altos Hills, California",https://www.hikingproject.com/trail/7027718/black-mountain-via-black-mountain-trail,10.0,2383,-2381,2807,476,-122.1378,37.3519,Unknown,,1970-01-01 00:00:00,25.799999999999997
171,7005264,Fremont Older Open Space Loop,Hike,Undulating trail through shaded valleys of Oak and Eucalyptus that emerges atop high grassy ridges.,Intermediate,3.5,8,"Saratoga, California",https://www.hikingproject.com/trail/7005264/fremont-older-open-space-loop,5.6,928,-928,1074,495,-122.0552,37.2861,Unknown,,1970-01-01 00:00:00,28.0
172,7014512,Fremont Older to Steven's Creek Reservoir Loop,Hike,Wide open bay views descend into lush singletrack and steep climbs.,Intermediate,4.5,13,"Saratoga, California",https://www.hikingproject.com/trail/7014512/fremont-older-to-stevens-creek-reservoir-loop,7.7,1402,-1399,1088,489,-122.0551,37.286,All Clear,Dry,2020-02-21 13:07:02,58.5
173,7083708,Cora and Seven Springs Loop,Hike,Easy hiking trail with an overlook of the southern bay area.,Easy/Intermediate,3.5,2,"Saratoga, California",https://www.hikingproject.com/trail/7083708/cora-and-seven-springs-loop,2.7,523,-523,887,550,-122.0554,37.2861,Unknown,,1970-01-01 00:00:00,7.0
174,7016225,Mori Point,Hike,"Sea salt, wind, and water surround this point.",Intermediate,4.3,12,"Pacifica, California",https://www.hikingproject.com/trail/7016225/mori-point,2.4,331,-330,292,38,-122.4864,37.6192,Unknown,,1970-01-01 00:00:00,51.599999999999994
175,7036903,Great Trail Epic Course 2017,Hike,The Epic course from Truckee to Tahoe City.,Intermediate/Difficult,4.0,1,"Truckee, California",https://www.hikingproject.com/trail/7036903/great-trail-epic-course-2017,22.8,2981,-2262,7515,5862,-120.176,39.3269,Unknown,,1970-01-01 00:00:00,4.0
176,7062162,Hostel/Grapevine/Creek Trail Loop,Hike,Climb the side of Elephant Mountain for beautiful views. Return along Adobe Creek with its rushing water.,Intermediate/Difficult,5.0,1,"Los Altos Hills, California",https://www.hikingproject.com/trail/7062162/hostelgrapevinecreek-trail-loop,2.4,600,-606,1157,551,-122.1605,37.3504,Unknown,,1970-01-01 00:00:00,5.0
177,7067023,Creek/Pipeline loop at Hidden Villa,Hike,Travel along rushing Adobe Creek (in season) through shady woodland and return along a higher route.,Intermediate,5.0,1,"Los Altos Hills, California",https://www.hikingproject.com/trail/7067023/creekpipeline-loop-at-hidden-villa,1.2,172,-172,732,566,-122.1628,37.3487,Unknown,,1970-01-01 00:00:00,5.0
178,7016219,Sweeny Ridge Loop,Hike,"This loop will have you feeling like you're ""On top of the World.""",Intermediate,4.1,12,"Pacifica, California",https://www.hikingproject.com/trail/7016219/sweeny-ridge-loop,5.7,954,-958,1211,610,-122.479,37.5993,Unknown,,1970-01-01 00:00:00,49.199999999999996
180,7082262,Alambique Loop Trail,Hike,The Alambique Trail and the Loop Trail combine to form an easy hike that is great for a family outing.,Intermediate,4.0,1,"Woodside, California",https://www.hikingproject.com/trail/7082262/alambique-loop-trail,1.8,343,-341,816,486,-122.2611,37.4109,Unknown,,1970-01-01 00:00:00,4.0
181,7005840,Wunderlich Loop,Hike,"Gradual up and down through cool forested canyons, punctuated by open meadows and sweeping views.",Intermediate,4.1,12,"Woodside, California",https://www.hikingproject.com/trail/7005840/wunderlich-loop,10.3,1875,-1874,2259,486,-122.2611,37.4109,Minor Issues,Muddy - muddy patches on the way out and on the connector. a lot of horse drippings throughout so watch your step,2020-01-26 14:40:52,49.199999999999996
182,7017526,Hamms Gulch-Spring Ridge Trail Loop,Hike,A long climb to great views of the Bay Area and Santa Cruz Mountains.,Intermediate,4.6,27,"Portola Valley, California",https://www.hikingproject.com/trail/7017526/hamms-gulch-spring-ridge-trail-loop,7.7,1440,-1439,1916,555,-122.2236,37.3752,Minor Issues,Some Mud,2020-01-20 22:16:10,124.19999999999999
183,7037030,Snow Mountain Summits,Hike,A relatively unknown hike to the summit of a sky island.,Intermediate/Difficult,5.0,1,"Lucerne, California",https://www.hikingproject.com/trail/7037030/snow-mountain-summits,9.5,2131,-2131,7008,5238,-122.752,39.3459,Unknown,,1970-01-01 00:00:00,5.0
184,7026817,Black Mountain loop via Stevens Creek,Hike,This loop takes you from shady Stevens Creek canyon to the wide-open summit of Black Mountain,Intermediate/Difficult,4.1,10,"La Honda, California",https://www.hikingproject.com/trail/7026817/black-mountain-loop-via-stevens-creek,5.9,1209,-1208,2806,1729,-122.1787,37.3252,Unknown,,1970-01-01 00:00:00,41.0
185,7075842,Pedro Point Headlands Loop,Hike,"Park has 246 acres of wilderness with spectacular views, a wide variety of birds and plants, and 3 miles of trails.",Difficult,5.0,1,"Pacifica, California",https://www.hikingproject.com/trail/7075842/pedro-point-headlands-loop,2.3,481,-481,630,274,-122.5079,37.585,Unknown,,1970-01-01 00:00:00,5.0
186,7026726,Devil's Slide Trail,Hike,This former section of Highway 1 is now a popular multi-use trail with amazing views.,Easy/Intermediate,4.3,7,"Pacifica, California",https://www.hikingproject.com/trail/7026726/devils-slide-trail,2.5,269,-269,456,261,-122.51,37.5853,All Clear,Dry,2020-01-04 16:38:17,30.099999999999998
187,7022249,John Nicholas to Skyline Shuttle,Hike,A great shuttle hike that allows you to enjoy all that the John Nicholas Trail has to offer!,Easy/Intermediate,3.8,4,"Monte Sereno, California",https://www.hikingproject.com/trail/7022249/john-nicholas-to-skyline-shuttle,5.3,1141,-167,2906,1798,-122.0376,37.2059,Unknown,,1970-01-01 00:00:00,15.2
188,7004625,El Corte de Madera Highlights,Hike,"Corte Madera highlights including the Vista Point, plane crash and Tafoni Formation.",Intermediate,4.6,5,"Woodside, California",https://www.hikingproject.com/trail/7004625/el-corte-de-madera-highlights,5.2,789,-783,2375,1762,-122.3059,37.411,Unknown,,1970-01-01 00:00:00,23.0
189,7023403,Clouds Rest - Meadow Trail Loop,Hike,A shaded loop through an oak forest with views of the San Francisco Bay Area.,Easy/Intermediate,3.6,5,"La Honda, California",https://www.hikingproject.com/trail/7023403/clouds-rest-meadow-trail-loop,2.5,520,-518,2337,1844,-122.2046,37.3247,All Clear,Some Mud,2019-12-27 14:40:50,18.0
190,7025610,Skyline to the Sea Trail,Hike,An amazing hike from the crest of the Santa Cruz Mountains to the Pacific Ocean.,Intermediate,4.5,14,"Saratoga, California",https://www.hikingproject.com/trail/7025610/skyline-to-the-sea-trail,25.4,1910,-4515,2623,16,-122.1229,37.2579,Unknown,,1970-01-01 00:00:00,63.0
191,7024571,Montara Mountain from Gray Whale Cove,Hike,A sea-to-summit hike of Montara Mountain.,Intermediate,4.5,20,"Montara, California",https://www.hikingproject.com/trail/7024571/montara-mountain-from-gray-whale-cove,9.9,1758,-1758,1886,167,-122.5126,37.5629,Unknown,,1970-01-01 00:00:00,90.0
192,7012643,Castle Rock Loop,Hike,A beautiful wooded loop with openings for views of the Santa Cruz Mountains.,Intermediate,4.6,38,"Monte Sereno, California",https://www.hikingproject.com/trail/7012643/castle-rock-loop,3.4,749,-756,3155,2632,-122.0958,37.2307,Unknown,,1970-01-01 00:00:00,174.79999999999998
193,7051751,State Park Trifecta,Hike,"The State Park Trifecta is a long hike looping through Castle Rock, Big Basin, and Portola Redwoods",Intermediate,5.0,1,"Saratoga, California",https://www.hikingproject.com/trail/7051751/state-park-trifecta,28.0,4083,-4122,2639,415,-122.1291,37.2555,Unknown,,1970-01-01 00:00:00,5.0
194,7090313,Russian Ridge Tour,Hike,This loop hike will take you through the most common trails of Russian Ridge Open Space Preserve with all the views.,Intermediate,4.0,1,"La Honda, California",https://www.hikingproject.com/trail/7090313/russian-ridge-tour,4.7,874,-875,2558,1823,-122.1981,37.3082,All Clear,,2020-01-20 22:45:20,4.0
195,7073293,Remote Rancho Corral de Tierra,Hike,"Hike the high, remote reaches of Rancho Corral de Tierra with continuous panoramic views and lots of wildflowers.",Intermediate/Difficult,3.3,3,"Moss Beach, California",https://www.hikingproject.com/trail/7073293/remote-rancho-corral-de-tierra,10.2,1868,-1906,1787,117,-122.4977,37.5289,All Clear,Muddy,2020-01-14 15:31:33,9.899999999999999
196,7083950,Heritage Grove Loop with Extension & Overlook,Hike,Heritage Grove loop with extension on the Towne Fire Road and Forest Trail.,Intermediate,4.5,2,"La Honda, California",https://www.hikingproject.com/trail/7083950/heritage-grove-loop-with-extension-overlook,8.0,1387,-1388,1299,574,-122.2459,37.2962,All Clear,,2019-12-31 17:07:04,9.0
197,7026786,Cowell Ranch Beach,Hike,This easy hike through farm fields leads to a dramatic staircase down the coastal bluffs to a beach.,Easy/Intermediate,4.0,2,"Half Moon Bay, California",https://www.hikingproject.com/trail/7026786/cowell-ranch-beach,1.1,82,-83,134,51,-122.4266,37.4223,Unknown,,1970-01-01 00:00:00,8.0
198,7068091,Lakeview Hobart Loop,Hike,Strenuous hike with varied terrain and spectacular views.,Intermediate/Difficult,5.0,2,"Carson City, Nevada",https://www.hikingproject.com/trail/7068091/lakeview-hobart-loop,13.0,2357,-2379,7757,5408,-119.8174,39.204,Unknown,,1970-01-01 00:00:00,10.0
199,7041162,Highland Loop,Hike,"A moderate loop through the Loch Lomond Recreation Area featuring shoreline, redwoods, and knobcone pines.",Easy/Intermediate,3.8,4,"Lompico, California",https://www.hikingproject.com/trail/7041162/highland-loop,4.8,695,-670,1123,582,-122.0631,37.1114,Unknown,,1970-01-01 00:00:00,15.2
200,7030695,Hetch Hetchy Loop,Hike,"Three day hike, with swampy areas and beautiful, astonishing views. Three Lakes, 5,500' elevation gain, lots of swamps.",Intermediate/Difficult,4.7,11,"Yosemite Valley, California",https://www.hikingproject.com/trail/7030695/hetch-hetchy-loop,27.7,5499,-5500,7615,3777,-119.7883,37.9459,Unknown,,1970-01-01 00:00:00,51.7
201,7013437,Wapama and Tueeulala Falls,Hike,A nice out-and-back to two beautiful waterfalls without the Yosemite valley crowds.,Easy/Intermediate,4.1,11,"Yosemite Valley, California",https://www.hikingproject.com/trail/7013437/wapama-and-tueeulala-falls,4.8,658,-656,4027,3788,-119.7875,37.9464,All Clear,Mostly Dry,2020-01-27 19:37:37,45.099999999999994
202,7020349,Chickadee Ridge,Hike,"A very popular area, due to its stunning views and relatively low effort required.",Easy/Intermediate,4.4,10,"Incline Village, Nevada",https://www.hikingproject.com/trail/7020349/chickadee-ridge,4.5,507,-507,8783,8517,-119.9082,39.3076,Unknown,,1970-01-01 00:00:00,44.0
203,7020327,Tahoe Meadows Interpretive Loop Trail,Hike,"The perfect easy but interesting route for families, or to experience the area quickly and easily.",Easy/Intermediate,3.0,1,"Incline Village, Nevada",https://www.hikingproject.com/trail/7020327/tahoe-meadows-interpretive-loop-trail,1.3,54,-54,8720,8676,-119.9071,39.3073,Unknown,,1970-01-01 00:00:00,3.0
204,7020267,Mt. Rose Summit Trail,Hike,One of the most popular summits in Nevada - and deservedly so!,Intermediate/Difficult,4.2,21,"Incline Village, Nevada",https://www.hikingproject.com/trail/7020267/mt-rose-summit-trail,10.1,2109,-2108,10725,8921,-119.8973,39.3128,Unknown,,1970-01-01 00:00:00,88.2
205,7069689,Houghton Loop,Hike,"The Houghton Loop includes parts of the Tahoe Rim Trail, Mount Houghton Spur, and the Relay Peak Road.",Intermediate,4.0,2,"Incline Village, Nevada",https://www.hikingproject.com/trail/7069689/houghton-loop,10.7,1785,-1784,10444,8918,-119.8976,39.3132,Unknown,,1970-01-01 00:00:00,8.0
206,7071486,Bigger Basin Loop,Hike,A big loop in Big Basin State Park.,Difficult,4.0,2,"Boulder Creek, California",https://www.hikingproject.com/trail/7071486/bigger-basin-loop,28.1,4132,-4142,1724,13,-122.2229,37.1731,Unknown,,1970-01-01 00:00:00,8.0
207,7036785,Lane Camp Loop,Hike,A good one night backpacking trip or a long day trip.,Intermediate,4.6,5,"Boulder Creek, California",https://www.hikingproject.com/trail/7036785/lane-camp-loop,12.7,1582,-1582,2291,983,-122.2223,37.1721,Unknown,,1970-01-01 00:00:00,23.0
208,7019500,Berry Creek Falls Loop,Hike,"Great hike for waterfalls, redwoods, enjoying the little creatures and plants around you, and not needing much sunscreen!",Intermediate,4.6,48,"Boulder Creek, California",https://www.hikingproject.com/trail/7019500/berry-creek-falls-loop,9.7,1844,-1835,1286,348,-122.2224,37.1721,Unknown,,1970-01-01 00:00:00,220.79999999999998
209,7021695,Henry Cowell Park,Hike,This is a delightful redwood forest and creek hike on several of the trails at Henry Cowell Park.,Intermediate,4.5,15,"Felton, California",https://www.hikingproject.com/trail/7021695/henry-cowell-park,8.4,1614,-1614,1838,433,-122.0832,37.0498,All Clear,Some Mud: Several downed trees across paths but workarounds relatively easy.,2020-02-02 20:05:22,67.5
210,7022572,Whites - Thomas - Dry Pond Loop,Hike,"An epic loop connecting Whites Creek Trail, Dry Pond Trail, and Upper Thomas Creek Trail.",Intermediate,4.5,11,"Reno, Nevada",https://www.hikingproject.com/trail/7022572/whites-thomas-dry-pond-loop,6.5,1019,-1017,6962,5945,-119.848,39.3781,Minor Issues,"Snowy, Some Mud, Icy: Hiked Thomas Creek trail 1/20/20. Very pretty but very slippery due to ice on trails. Bring clip-ons for shoes for traction",2020-02-06 18:32:13,49.5
211,7018615,Tuolumne Grove of Giant Sequoias,Hike,A hike to the second largest grove of Giant Sequoias in Yosemite.,Easy/Intermediate,4.2,13,"Yosemite Valley, California",https://www.hikingproject.com/trail/7018615/tuolumne-grove-of-giant-sequoias,2.7,496,-496,6222,5747,-119.8055,37.7582,Unknown,,1970-01-01 00:00:00,54.6
212,7084235,Chalk Mountain Loop,Hike,Good loop for training uphills and downhills.,Difficult,4.0,2,"Brookdale, California",https://www.hikingproject.com/trail/7084235/chalk-mountain-loop,16.9,2767,-2767,1569,18,-122.2796,37.0971,All Clear,"Mostly Dry, Some Mud",2020-01-19 17:23:25,8.0
213,7082420,Engineer Canyon to Station One Rd.,Hike,A great challenge for beginners and wonderful scenery for all.,Intermediate,4.0,1,"Salinas, California",https://www.hikingproject.com/trail/7082420/engineer-canyon-to-station-one-rd,4.2,436,-432,326,87,-121.6911,36.6262,Unknown,,1970-01-01 00:00:00,4.0
214,7007574,Harden Lake Trail,Hike,"Reach a pretty lake via an easy river-side trail dotted with cascades, swimming holes & wildflowers.",Easy,3.0,1,"Yosemite Valley, California",https://www.hikingproject.com/trail/7007574/harden-lake-trail,5.9,499,-499,7862,7449,-119.6489,37.8703,Unknown,,1970-01-01 00:00:00,3.0
215,7066933,Airplane Canyon,Hike,Hilly out and back to Airplane Canyon.,Intermediate/Difficult,4.0,1,"Salinas, California",https://www.hikingproject.com/trail/7066933/airplane-canyon,11.3,1854,-1854,1413,154,-121.6916,36.6061,Unknown,,1970-01-01 00:00:00,4.0
216,7052639,Toro Park Easy Loop,Hike,"This trail features a friendly herd of cows, lots of little critters, and great valley views.",Easy/Intermediate,4.0,1,"Salinas, California",https://www.hikingproject.com/trail/7052639/toro-park-easy-loop,5.6,876,-876,978,219,-121.6926,36.5972,Unknown,,1970-01-01 00:00:00,4.0
217,7034804,Hat Creek Spattercone Trail,Hike,A short self-guided nature trail loop across the Hat Creek lava flow area to view volcanic spattercone remnants.,Easy/Intermediate,4.0,1,"Burney, California",https://www.hikingproject.com/trail/7034804/hat-creek-spattercone-trail,1.8,253,-253,4685,4445,-121.4421,40.6695,Unknown,,1970-01-01 00:00:00,4.0
218,7009501,Hunter Creek Trail,Hike,"An out-and-back, mostly sun-exposed, path along Hunter Creek, featuring a waterfall.",Intermediate,4.0,24,"Mogul, Nevada",https://www.hikingproject.com/trail/7009501/hunter-creek-trail,6.0,1175,-1174,6138,4984,-119.8947,39.4929,Unknown,,1970-01-01 00:00:00,96.0
219,7042741,Ballardini Ranch Figure 8 Trail,Hike,A double loop trail through Ballardini Ranch.,Intermediate,4.5,2,"Reno, Nevada",https://www.hikingproject.com/trail/7042741/ballardini-ranch-figure-8-trail,2.3,227,-233,5050,4833,-119.8216,39.4475,Unknown,,1970-01-01 00:00:00,9.0
220,7022564,Hunter Lake Loop,Hike,A challenging trail with several steep sections but beautiful scenery.,Intermediate/Difficult,4.0,5,"Reno, Nevada",https://www.hikingproject.com/trail/7022564/hunter-lake-loop,4.1,744,-723,5856,5231,-119.8545,39.4754,Unknown,,1970-01-01 00:00:00,20.0
221,7002763,Bizz Johnson National Recreation Trail,Hike,The most scenic rail trail anywhere with parallel singletrack on the South Side Trail.,Easy,5.0,2,"Westwood, California",https://www.hikingproject.com/trail/7002763/bizz-johnson-national-recreation-trail,26.3,295,-1349,5566,4228,-120.999,40.362,Unknown,,1970-01-01 00:00:00,10.0
222,7018030,Tamarack and Cascade Creek Tour,Hike,"Escape the typical crowds on this enjoyable, wildflower-filled traverse of Yosemite's western region",Intermediate/Difficult,3.0,1,"Yosemite Valley, California",https://www.hikingproject.com/trail/7018030/tamarack-and-cascade-creek-tour,8.0,1418,-1418,6015,4876,-119.7364,37.7145,Unknown,,1970-01-01 00:00:00,3.0
223,7013522,Balconies Cave Loop,Hike,"A short, scenic hike to explore Balconies Cave.",Intermediate,4.5,13,"Soledad, California",https://www.hikingproject.com/trail/7013522/balconies-cave-loop,2.6,400,-399,1462,1199,-121.2099,36.4923,Unknown,,1970-01-01 00:00:00,58.5
224,7013435,Porcupine Creek - North Dome,Hike,"Travel from Porcupine Creek on Tioga Road to North Dome, with stunning views of Half Dome.",Intermediate,4.7,21,"Yosemite Valley, California",https://www.hikingproject.com/trail/7013435/porcupine-creek-north-dome,8.7,1206,-1207,8084,7437,-119.5453,37.8067,Unknown,,1970-01-01 00:00:00,98.7
225,7004499,Bridalveil Falls Trail,Hike,"A short jaunt to one of Yosemite's most accessible marvels, the 600' Bridalveil Falls.",Easy,4.3,60,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004499/bridalveil-falls-trail,0.4,98,-98,4052,3954,-119.6509,37.7168,All Clear,Dry,2020-02-01 08:34:49,258.0
226,7015161,North Wilderness and Balconies Cave Loop,Hike,Head out of the Old Pinnacles Trailhead via the North Wilderness Trail and Balconies Cave Trail.,Intermediate,3.8,4,"Soledad, California",https://www.hikingproject.com/trail/7015161/north-wilderness-and-balconies-cave-loop,10.7,1108,-1100,2085,1040,-121.1731,36.495,Unknown,,1970-01-01 00:00:00,15.2
227,7063635,Balconies and High Peaks Loop,Hike,"A hike that offers the ability to explore a cave, take in great views, and the chance to see California Condors.",Intermediate/Difficult,4.9,7,"Soledad, California",https://www.hikingproject.com/trail/7063635/balconies-and-high-peaks-loop,9.0,1718,-1718,2549,1034,-121.1731,36.4949,Unknown,,1970-01-01 00:00:00,34.300000000000004
228,7013891,North Dome Out and Back,Hike,A hike to the top of Upper Yosemite Falls and out to North Dome for great views of the Valley.,Intermediate/Difficult,4.1,7,"Yosemite Valley, California",https://www.hikingproject.com/trail/7013891/north-dome-out-and-back,15.5,4760,-4760,7600,4030,-119.6022,37.7424,Unknown,,1970-01-01 00:00:00,28.699999999999996
229,7018025,Eagle Peak and Yosemite Falls Extravaganza,Hike,A challenging climb past Upper and Lower Yosemite Falls to spectacular Eagle Peak vistas.,Intermediate/Difficult,4.6,14,"Yosemite Valley, California",https://www.hikingproject.com/trail/7018025/eagle-peak-and-yosemite-falls-extravaganza,11.0,3840,-3840,7704,4035,-119.6022,37.7424,Minor Issues,"Snowy, Icy - Trail to Upper Fall is clear. As you head toward Eagle Peak, the trail turns to ice and some snow. Recommend micro spikes.",2020-02-20 17:27:59,64.39999999999999
230,7045115,Upper Yosemite Falls and Yosemite Point Hike,Hike,"Hike to the top of Yosemite Falls, and then to Yosemite Point for amazing views of the valley and surrounding mountains.",Intermediate/Difficult,4.8,45,"Yosemite Valley, California",https://www.hikingproject.com/trail/7045115/upper-yosemite-falls-and-yosemite-point-hike,8.0,3374,-3374,6939,4035,-119.6022,37.7424,All Clear,Dry,2020-01-31 17:28:33,216.0
231,7004501,Lower Yosemite Fall Trail,Hike,Revel in stunning views of Yosemite Falls in its entirety and walk to the base of the Lower Fall.,Easy,4.4,114,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004501/lower-yosemite-fall-trail,1.0,75,-84,4033,3964,-119.5962,37.7464,Unknown,,1970-01-01 00:00:00,501.6
232,7013138,High Peaks,Hike,Hike to rocky peaks and see a California Condor.,Intermediate/Difficult,4.8,33,"Soledad, California",https://www.hikingproject.com/trail/7013138/high-peaks,5.1,1444,-1447,2557,1281,-121.1814,36.4811,Unknown,,1970-01-01 00:00:00,158.4
233,7004765,Cook's Meadow Loop,Hike,Hike through the heart of it all!,Easy,4.3,9,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004765/cooks-meadow-loop,1.2,31,-30,3992,3961,-119.5875,37.7484,Unknown,,1970-01-01 00:00:00,38.699999999999996
234,7035810,Yosemite Valley Traverse,Hike,An amazing Yosemite Valley hike to Glacier Point that starts at the Four Mile Trail trailhead and ends at Happy Isle.,Intermediate/Difficult,4.7,13,"Yosemite Valley, California",https://www.hikingproject.com/trail/7035810/yosemite-valley-traverse,13.1,3990,-3931,7255,3988,-119.6018,37.734,Unknown,,1970-01-01 00:00:00,61.1
235,7006279,High Sierra Camp: May Lake- Glen Aulin- Tuolumne Meadows,Hike,An exceptional route with views of everything from granite cliffs to cascading waterfalls.,Intermediate,4.8,4,"Yosemite Valley, California",https://www.hikingproject.com/trail/7006279/high-sierra-camp-may-lake-glen-aulin-tuolumne-meadows,19.8,2547,-2003,9376,7897,-119.4705,37.8257,Unknown,,1970-01-01 00:00:00,19.2
236,7018036,Clouds Rest Viewpoint Trail,Hike,Incredibly stupendous side-on views of Half Dome are the highlight of this hike.,Intermediate/Difficult,4.8,49,"Yosemite Valley, California",https://www.hikingproject.com/trail/7018036/clouds-rest-viewpoint-trail,12.4,2129,-2130,9765,8157,-119.47,37.8257,Unknown,,1970-01-01 00:00:00,235.2
237,7014157,Dewey Point,Hike,A beautiful route through the forests to a lookout point over Yosemite Valley,Intermediate,4.7,6,"Yosemite Valley, California",https://www.hikingproject.com/trail/7014157/dewey-point,8.0,835,-834,7572,7241,-119.6617,37.6625,Unknown,,1970-01-01 00:00:00,28.200000000000003
238,7023800,Snively's Ridge Out-and-Back,Hike,Climb steep fire roads to gorgeous views from the top of Snively's Ridge.,Difficult,4.3,4,"Carmel Valley Village, California",https://www.hikingproject.com/trail/7023800/snivelys-ridge-out-and-back,5.8,1500,-1497,1899,410,-121.8013,36.512,Unknown,,1970-01-01 00:00:00,17.2
239,7004770,Mirror Lake Loop,Hike,A beautiful loop through Tenaya Canyon.,Easy/Intermediate,3.9,70,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004770/mirror-lake-loop,4.7,290,-289,4160,3997,-119.5603,37.7393,Unknown,,1970-01-01 00:00:00,273.0
240,7004500,Glacier Point,Hike,Come for the sunrise or stay for the sunset - the view from Glacier Point is spectacular.,Easy,4.7,28,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004500/glacier-point,0.5,135,-135,7200,7067,-119.5744,37.7276,Unknown,,1970-01-01 00:00:00,131.6
241,7055009,Saddlebag Lake to Conness Lakes,Hike,A hike to the glacial-fed Conness Lakes above Saddlebag Lake with colors of the lake’s water changing before my eyes.,Intermediate,5.0,2,"Bridgeport, California",https://www.hikingproject.com/trail/7055009/saddlebag-lake-to-conness-lakes,9.0,842,-843,10776,10106,-119.2721,37.965,Unknown,,1970-01-01 00:00:00,10.0
242,7009377,Sentinel Dome,Hike,An easy trail with some great westward sunset views on top of the dome.,Easy/Intermediate,4.7,55,"Yosemite Valley, California",https://www.hikingproject.com/trail/7009377/sentinel-dome,2.1,350,-349,8065,7715,-119.5867,37.7129,Unknown,,1970-01-01 00:00:00,258.5
243,7009786,Taft Point,Hike,A short trail from the Glacier Point Road to an excellent perch to view the valley and the sunset.,Easy/Intermediate,4.5,37,"Yosemite Valley, California",https://www.hikingproject.com/trail/7009786/taft-point,2.3,276,-276,7721,7502,-119.5864,37.7126,Unknown,,1970-01-01 00:00:00,166.5
244,7053919,Taft Point to Sentinel Dome Loop,Hike,"The longer way to see Taft Point and Sentinel Dome, arguably the best way (without having to kill your knees).",Intermediate,4.9,17,"Yosemite Valley, California",https://www.hikingproject.com/trail/7053919/taft-point-to-sentinel-dome-loop,5.5,1051,-1043,7980,7304,-119.5864,37.7127,Unknown,,1970-01-01 00:00:00,83.30000000000001
245,7004777,Vernal and Nevada Falls Loop,Hike,A splendid loop past two of Yosemite's most powerful cascades.,Intermediate/Difficult,4.8,251,"Yosemite Valley, California",https://www.hikingproject.com/trail/7004777/vernal-and-nevada-falls-loop,6.2,1999,-1998,6022,4048,-119.5583,37.7326,All Clear,"Snowy, Icy - Some icy sections on JMT but relatively clear. JMT above Clark Point is closed",2020-02-11 08:51:00,1204.8
246,7005207,Half Dome,Hike,THE premier route in Yosemite. Hike to the top of the most iconic granite dome in the USA.,Difficult,4.9,187,"Yosemite Valley, California",https://www.hikingproject.com/trail/7005207/half-dome,14.5,4457,-4457,8476,4083,-119.5583,37.7325,All Clear,,2019-11-17 23:03:06,916.3000000000001
247,7050920,Happy Isles to Clouds Rest,Hike,Hike to Clouds Rest from the Yosemite Valley.,Difficult,5.0,3,"Yosemite Valley, California",https://www.hikingproject.com/trail/7050920/happy-isles-to-clouds-rest,18.3,5782,-5782,9729,4047,-119.5581,37.7324,Unknown,,1970-01-01 00:00:00,15.0
248,7009772,Lembert Dome,Hike,"A short, uncrowded hike that leads you to majestic views of Tuolumne Meadows.",Intermediate,4.5,13,"Yosemite Valley, California",https://www.hikingproject.com/trail/7009772/lembert-dome,2.3,624,-622,9383,8762,-119.3389,37.8785,Unknown,,1970-01-01 00:00:00,58.5
249,7012515,Yosemite Backcountry Loop,Hike,An epic jaunt through the remote northern reaches of Yosemite National Park.,Difficult,5.0,3,"Yosemite Valley, California",https://www.hikingproject.com/trail/7012515/yosemite-backcountry-loop,60.6,10264,-10264,10100,4368,-119.3344,37.8776,Unknown,,1970-01-01 00:00:00,15.0
250,7006299,Tuolumne Meadows to Elizabeth Lake: Out-N-Back,Hike,A smooth hike that peaks at a spectacular view of Elizabeth Lake at the base of Cathedral Peak.,Intermediate,4.3,3,"Yosemite Valley, California",https://www.hikingproject.com/trail/7006299/tuolumne-meadows-to-elizabeth-lake-out-n-back,8.1,1023,-1023,9504,8641,-119.3346,37.8771,Unknown,,1970-01-01 00:00:00,12.899999999999999
251,7018037,Mono Meadow Sampler,Hike,"This short outing offers an wildflower-laden meadow, a creek for wading and a good Valley viewpoint.",Intermediate,3.0,1,"Yosemite Valley, California",https://www.hikingproject.com/trail/7018037/mono-meadow-sampler,3.6,449,-451,7258,6880,-119.5852,37.6713,Unknown,,1970-01-01 00:00:00,3.0
252,7009815,Mount Dana Trail,Hike,A rugged route leading to the second-highest peak in Yosemite.,Intermediate/Difficult,4.8,22,"Bridgeport, California",https://www.hikingproject.com/trail/7009815/mount-dana-trail,5.1,2974,-2974,12912,9942,-119.2578,37.9105,Unknown,,1970-01-01 00:00:00,105.6
